Trait,Video,Value
openness,Wa-HX5jP3ew.003.mp4,0.12222222222222226
openness,LXmwDq89LdA.000.mp4,0.43333333333333335
openness,a4bCX4P_5KI.000.mp4,0.5333333333333333
openness,ana5C73n9bY.005.mp4,0.6666666666666666
openness,8PXQ_5tUv74.005.mp4,0.6333333333333333
openness,cZ6xhB5yhfY.001.mp4,0.4888888888888889
openness,xvLi31p57oA.004.mp4,0.5777777777777777
openness,m536hegSuKI.004.mp4,0.6222222222222222
openness,nBjBfN9SbpM.003.mp4,0.4777777777777778
openness,XFpzukISe6s.005.mp4,0.5666666666666667
openness,qCFFW1dM8V8.005.mp4,0.5222222222222223
openness,WfZodMIIGR0.000.mp4,0.4666666666666667
openness,5kaqMZ7SB9w.002.mp4,0.7666666666666666
openness,J28DwJsK8Do.002.mp4,0.8444444444444444
openness,FkuwzJcoRVI.004.mp4,0.4888888888888889
openness,e07IozLUeKc.005.mp4,0.7
openness,I_ncZcYgFjw.000.mp4,0.6222222222222222
openness,dB65He57Ki8.001.mp4,0.6222222222222222
openness,vHIBCKwJLEY.003.mp4,0.5666666666666667
openness,shAhNNV-zHA.001.mp4,0.6
openness,Wd0V4MNvqcg.002.mp4,0.6333333333333333
openness,5VG1EgzvprE.000.mp4,0.7999999999999999
openness,OZlpENU9h28.003.mp4,0.25555555555555554
openness,YEbaKrAxo5I.001.mp4,0.5666666666666667
openness,F0_EI_X5JVk.005.mp4,0.7222222222222221
openness,hT83GkLYIFs.001.mp4,0.41111111111111115
openness,AZj2VoCcayA.001.mp4,0.5444444444444444
openness,TPk6KiHuPag.000.mp4,0.7
openness,9ydyJKZBWiA.002.mp4,0.4777777777777778
openness,bzaOB8BoWPU.003.mp4,0.45555555555555555
openness,ua5c716lu5s.005.mp4,0.4888888888888889
openness,gWCgqVn3m3k.001.mp4,0.7666666666666666
openness,0C6i34q2-f8.003.mp4,0.6444444444444444
openness,3RhBqNzCMG8.001.mp4,0.6666666666666666
openness,mK8ebTJyrCI.002.mp4,0.611111111111111
openness,FwjoTGcsFNg.002.mp4,0.6444444444444444
openness,lLWOcztaIBI.003.mp4,0.7333333333333333
openness,LRU4jLhKaak.003.mp4,0.6777777777777777
openness,zRiS2gIUc9s.001.mp4,0.5666666666666667
openness,lnawWqnGpMc.005.mp4,0.3111111111111111
openness,NXG4n1pr4Ok.002.mp4,0.6777777777777777
openness,9UWCHrG5mys.004.mp4,0.4444444444444445
openness,2PSGksTyrnI.003.mp4,0.4444444444444445
openness,RtNylXap2qk.000.mp4,0.6444444444444444
openness,4V7doeEKsus.002.mp4,0.6222222222222222
openness,DVh_7dO2cWY.003.mp4,0.811111111111111
openness,ibawV2tqKug.005.mp4,0.5
openness,OgPC4wnLJR0.005.mp4,0.2777777777777778
openness,pPtzEnf5afw.003.mp4,0.7
openness,4LZJvOecyM8.005.mp4,0.7555555555555554
openness,iPblZBQpafs.001.mp4,0.5222222222222223
openness,odHogR_36Dc.002.mp4,0.6777777777777777
openness,xDjhf8wrNWQ.001.mp4,0.6
openness,iiW_nu6JITY.004.mp4,0.5555555555555556
openness,81f9t2HMNas.002.mp4,0.4
openness,ga_XczsO4eY.004.mp4,0.811111111111111
openness,RlaaCqle7tY.003.mp4,0.5333333333333333
openness,LWylAwr9kJI.002.mp4,0.611111111111111
openness,Z3E1jkaNRKs.000.mp4,0.4222222222222222
openness,Z6vQQvro86Y.001.mp4,0.6555555555555556
openness,qj-3b8snKho.002.mp4,0.5777777777777777
openness,kppgmuWEv-A.003.mp4,0.922222222222222
openness,uwYQKM_STCw.005.mp4,0.6222222222222222
openness,y--uBBy7ebM.002.mp4,0.611111111111111
openness,yuE25dFTn2o.000.mp4,0.6444444444444444
openness,XfUqFt2amrM.003.mp4,0.4222222222222222
openness,G2D3qU6R_YA.001.mp4,0.6888888888888889
openness,cP_dSXql7z8.005.mp4,0.6555555555555556
openness,c_pyBvsSlCY.004.mp4,0.5444444444444444
openness,rIRBEkDhn6Q.003.mp4,0.6222222222222222
openness,V9roK_mLM-w.000.mp4,0.5888888888888889
openness,OTXGM3Guxy4.004.mp4,0.5888888888888889
openness,3P_D_bd-_NM.005.mp4,0.6
openness,9hqH1PJ6cG8.001.mp4,0.4
openness,3gKpBq-1yG4.001.mp4,0.38888888888888895
openness,6JfSPPVUgIg.003.mp4,0.38888888888888895
openness,ouYYWCY__5A.000.mp4,0.5888888888888889
openness,YiX6thczM1w.001.mp4,0.5
openness,nKx64KH7Xks.004.mp4,0.5888888888888889
openness,glgfB3vFewc.002.mp4,0.6444444444444444
openness,cLaZxEf1nE4.002.mp4,0.7
openness,ZGox7tevC6A.004.mp4,0.5666666666666667
openness,AheKnXrL0Wk.002.mp4,0.4444444444444445
openness,XOioICna1hc.004.mp4,0.38888888888888895
openness,BlvmREgt2C0.002.mp4,0.8444444444444444
openness,bcx6xr9Ja-8.001.mp4,0.41111111111111115
openness,tepWDnvIuRg.005.mp4,0.5444444444444444
openness,LRczShwIVbM.005.mp4,0.7
openness,vp9p1osOaLI.002.mp4,0.3777777777777778
openness,nZC82V87Pm0.002.mp4,0.4888888888888889
openness,D4TU65xbF4g.001.mp4,0.6444444444444444
openness,PYL8BGJKu20.001.mp4,0.4
openness,ncmnmmmWEpU.000.mp4,0.8222222222222221
openness,x6Tluj4dJTU.002.mp4,0.6222222222222222
openness,NOrjfF0-pQ4.004.mp4,0.43333333333333335
openness,B-OJ_xZILLg.001.mp4,0.5888888888888889
openness,JFKZEGDhcRs.005.mp4,0.5222222222222223
openness,MajYvFTkKnk.004.mp4,0.45555555555555555
openness,K7vBdKrcFKo.001.mp4,0.41111111111111115
openness,7nJPNkWZDOY.003.mp4,0.7999999999999999
openness,J0JrzUmZGcA.002.mp4,0.3777777777777778
openness,B3zFJhrmqwg.002.mp4,0.1888888888888889
openness,g0Zlp-F6Z6E.001.mp4,0.7777777777777777
openness,0mym1CooiTE.001.mp4,0.711111111111111
openness,UGp1GNK0GWg.000.mp4,0.5
openness,F4UeAogUMMs.005.mp4,0.6888888888888889
openness,19cplBTXyoY.002.mp4,0.9555555555555556
openness,gq0yaEv6gSE.000.mp4,0.25555555555555554
openness,3y3au0hVfm8.001.mp4,0.6888888888888889
openness,vrMlwwTLWIE.005.mp4,0.611111111111111
openness,mnRuiwFx_Z8.005.mp4,0.5555555555555556
openness,zxuPCshTSOs.002.mp4,0.45555555555555555
openness,yUESJPS0wS8.004.mp4,0.7444444444444444
openness,Y1LrgyCJtpU.003.mp4,0.4222222222222222
openness,ADa9rkwF2uA.002.mp4,0.5777777777777777
openness,Lq4uvcHNiy8.003.mp4,0.32222222222222224
openness,dLaqub4BEsA.003.mp4,0.6222222222222222
openness,wzCdM6Fe_4A.001.mp4,0.8666666666666667
openness,ZX3okNzASCs.000.mp4,0.8333333333333333
openness,c672aEuUa-g.002.mp4,0.41111111111111115
openness,cFGjJg-2zOk.001.mp4,0.5666666666666667
openness,qW0TYVtzq5A.000.mp4,0.41111111111111115
openness,IHJn3UHXCMs.004.mp4,0.4222222222222222
openness,QipgesEKSNA.004.mp4,0.4
openness,CQMH9Qguuao.003.mp4,0.5222222222222223
openness,N0QizgPLLbs.005.mp4,0.6444444444444444
openness,kY_4WyAXxrQ.000.mp4,0.5555555555555556
openness,SUI6WNryjqw.002.mp4,0.7555555555555554
openness,rCxlfusNJlY.001.mp4,0.5333333333333333
openness,VA5XjOaBH0Y.000.mp4,0.6777777777777777
openness,fpyBDfh7qF0.001.mp4,0.5888888888888889
openness,jolhoLhAurM.004.mp4,0.7777777777777777
openness,hIFNZ_ycngg.001.mp4,0.5666666666666667
openness,KhMsmtSC5Lg.000.mp4,0.5888888888888889
openness,8Z6PrQdqffA.001.mp4,0.5888888888888889
openness,Xfmu-7JuDGg.000.mp4,0.3555555555555556
openness,mZQP06F94u8.003.mp4,0.4888888888888889
openness,ev42vngXERU.000.mp4,0.4777777777777778
openness,orlXEgAepGo.000.mp4,0.5111111111111111
openness,gLtvOEy7m8Q.002.mp4,0.7222222222222221
openness,qktahyrtrFs.001.mp4,0.45555555555555555
openness,O2wMPdp2-Is.002.mp4,0.9666666666666666
openness,kmV6Qtv0amA.001.mp4,0.7666666666666666
openness,nLB29nx1Jp4.001.mp4,0.7333333333333333
openness,JcNmLCtlKok.001.mp4,0.6
openness,zyGz_H1UTnQ.003.mp4,0.43333333333333335
openness,DvmzcQI5cnM.003.mp4,0.45555555555555555
openness,fEC3lEDxRnc.005.mp4,0.4444444444444445
openness,44rxmXiga90.004.mp4,0.6222222222222222
openness,T8ibN-b3h7Y.001.mp4,0.6444444444444444
openness,opqoflph5ZE.004.mp4,0.6555555555555556
openness,j3jdT1V-DeI.001.mp4,0.3777777777777778
openness,jZhlaIUFMLc.003.mp4,0.7555555555555554
openness,W0Ay5uul8j0.001.mp4,0.5444444444444444
openness,izqyworQEEM.001.mp4,0.4888888888888889
openness,UtVo107m5lg.003.mp4,0.6555555555555556
openness,dVwDf5N2NRA.002.mp4,0.6777777777777777
openness,BS0wgLXqFgc.001.mp4,0.43333333333333335
openness,1mHjMNZZvFo.000.mp4,0.6333333333333333
openness,xrxAyO8pKUo.003.mp4,0.8666666666666667
openness,9CPKW0sqR3E.003.mp4,0.4888888888888889
openness,JbXgnjVWEoM.002.mp4,0.4
openness,521sm7CTyfg.001.mp4,0.4444444444444445
openness,UQeuBvZNusI.003.mp4,0.34444444444444444
openness,7tlMys6MZ34.001.mp4,0.5444444444444444
openness,jwPTGuWAnSI.004.mp4,0.8333333333333333
openness,nex61B854Ms.003.mp4,0.41111111111111115
openness,dkhnv1EBvKI.004.mp4,0.6
openness,Pn_LNsSsm58.001.mp4,0.43333333333333335
openness,8narByy2B5g.001.mp4,0.5222222222222223
openness,48S9_KZvzVw.003.mp4,0.7666666666666666
openness,Pb7aNc6Kd40.001.mp4,0.6666666666666666
openness,2DZb5yIc6Fg.002.mp4,0.1777777777777778
openness,9QOFKbaPX3M.001.mp4,0.4222222222222222
openness,T1_6sVNHG70.000.mp4,0.5666666666666667
openness,5CRqN54uejE.005.mp4,0.6666666666666666
openness,xmD4FKMq2rk.005.mp4,0.4
openness,yj2Y1Y26rd4.001.mp4,0.5444444444444444
openness,nskJh7v6v1U.005.mp4,0.711111111111111
openness,EcOC7ZVRSg4.004.mp4,0.4888888888888889
openness,9Lbj3wpwk-c.003.mp4,0.4
openness,JoQRNgGQCgY.003.mp4,0.7
openness,UANQntvIqVk.003.mp4,0.7
openness,Gdv79afXNKE.005.mp4,0.7444444444444444
openness,BeyIfaH64xY.004.mp4,0.5
openness,K4UcCvZOxWo.001.mp4,0.4888888888888889
openness,4CiR99jTzso.000.mp4,0.4888888888888889
openness,hG0I7DLSSYg.003.mp4,0.7888888888888888
openness,-R2SZu3SYgM.004.mp4,0.5888888888888889
openness,XEpdSMQfEOs.003.mp4,0.6666666666666666
openness,tepWDnvIuRg.003.mp4,0.711111111111111
openness,Jv2lyDcOmEM.003.mp4,0.1777777777777778
openness,3WoXkI06zGk.001.mp4,0.5222222222222223
openness,KAGTaM0Z9tA.004.mp4,0.711111111111111
openness,qoZwA4ESb7g.003.mp4,0.6222222222222222
openness,RYG6XhdmPY0.005.mp4,0.5777777777777777
openness,5hFRSHAis2E.003.mp4,0.6
openness,HEHMW0uiFa4.000.mp4,0.33333333333333337
openness,xmD4FKMq2rk.000.mp4,0.38888888888888895
openness,5PsD_NFMWpQ.000.mp4,0.4666666666666667
openness,8XJCdulCPkM.005.mp4,0.6666666666666666
openness,Ry5JJvTfP-8.004.mp4,0.4888888888888889
openness,fLRRMLTFGMQ.000.mp4,0.4222222222222222
openness,Q4z4GRUtccE.005.mp4,0.5111111111111111
openness,D4hPHPp1W-Q.000.mp4,0.5444444444444444
openness,NvwD448H-40.001.mp4,0.4777777777777778
openness,eT3BERfkCBE.003.mp4,0.7444444444444444
openness,j-XUQ3Rmq6w.001.mp4,0.6444444444444444
openness,wYixHjntI-4.004.mp4,0.5888888888888889
openness,0zJcYnsh55g.003.mp4,0.6333333333333333
openness,Lz3suTodXQM.002.mp4,0.5555555555555556
openness,1mdMhaq5p4w.001.mp4,0.6222222222222222
openness,FkzVX7SQ9wE.002.mp4,0.6222222222222222
openness,O7ke1Wjb1ZM.003.mp4,0.5444444444444444
openness,evrzg3Pzyc0.001.mp4,0.22222222222222224
openness,ax1Fck6zMzk.003.mp4,0.6555555555555556
openness,APqMkruLkoE.004.mp4,0.8666666666666667
openness,2mfmw63l88g.001.mp4,0.26666666666666666
openness,IFF47jVKMj8.004.mp4,0.5666666666666667
openness,n6JNJurop2U.000.mp4,0.5666666666666667
openness,vNEs2yGe77s.000.mp4,0.5222222222222223
openness,D4TU65xbF4g.002.mp4,0.7666666666666666
openness,2pNKs0i3YkY.002.mp4,0.6444444444444444
openness,XcEFSi3uaJM.000.mp4,0.7555555555555554
openness,NTATNIs2sSc.001.mp4,0.32222222222222224
openness,0C6i34q2-f8.000.mp4,0.45555555555555555
openness,ZRrduU1CXqU.001.mp4,0.3777777777777778
openness,9_6auSk_wkY.004.mp4,0.6888888888888889
openness,xzRYaxrhne8.004.mp4,0.4777777777777778
openness,Jhz5ssCKaug.003.mp4,0.5666666666666667
openness,kUpkeJDcxaE.003.mp4,0.6
openness,dRP8ZaAryro.000.mp4,0.4444444444444445
openness,VnUkBYQkJms.003.mp4,0.6888888888888889
openness,UVMEzA3yHsM.001.mp4,0.4777777777777778
openness,yHwuRYr5lxk.004.mp4,0.6888888888888889
openness,I5x9T9ftW18.004.mp4,0.6222222222222222
openness,ePQJMluhLjQ.001.mp4,0.7222222222222221
openness,7UQt8QB3cQY.001.mp4,0.5888888888888889
openness,KppCIwj0hC4.004.mp4,0.6555555555555556
openness,OIRq4d8IyKc.002.mp4,0.2
openness,LCafv-LfC3Y.003.mp4,0.6444444444444444
openness,8hGOOynn3ZU.005.mp4,0.4888888888888889
openness,TCzYD74Xqe8.002.mp4,0.5555555555555556
openness,RbX4q4KceVk.005.mp4,0.5666666666666667
openness,ana5C73n9bY.000.mp4,0.6222222222222222
openness,tCnfvBwWVKw.002.mp4,0.6444444444444444
openness,nfN9qJSVank.004.mp4,0.4666666666666667
openness,pvvff396Rqg.004.mp4,0.38888888888888895
openness,DvmzcQI5cnM.005.mp4,0.5222222222222223
openness,186c7kCyCHQ.005.mp4,0.4888888888888889
openness,r9TaaVTo8Y8.003.mp4,0.5888888888888889
openness,ZNRfeL8nPfw.004.mp4,0.6888888888888889
openness,sTUJhj154Sc.005.mp4,0.6333333333333333
openness,dvCKoyBG1pE.004.mp4,0.1888888888888889
openness,jwcSbw4NDn0.004.mp4,0.45555555555555555
openness,AFvUxDwJB84.002.mp4,0.43333333333333335
openness,nOCSTnpB_F4.001.mp4,0.6555555555555556
openness,PHv6CzBIC5E.004.mp4,0.033333333333333326
openness,YuoLr4xDvbE.000.mp4,0.7
openness,9mAw0B-mEPQ.001.mp4,0.6
openness,PpJ4S8ZM8mQ.000.mp4,0.7999999999999999
openness,wsBrLt5coeM.000.mp4,0.6555555555555556
openness,IyBCZySg-c4.003.mp4,0.5111111111111111
openness,eB6ZlBG6OeA.002.mp4,0.4
openness,sSR1a5XW7n4.001.mp4,0.4777777777777778
openness,k1eXxMAfnIY.005.mp4,0.888888888888889
openness,utv9RBNcL5w.000.mp4,0.888888888888889
openness,Gk94xrcmFts.002.mp4,0.4777777777777778
openness,X9AEEGzWSU8.002.mp4,0.5
openness,gggp205gPMI.003.mp4,0.6888888888888889
openness,JIR4aPcyrn8.001.mp4,0.26666666666666666
openness,8waTw8jF1Ys.000.mp4,0.43333333333333335
openness,pJGLxS81YBc.004.mp4,0.2
openness,y7MEVu2nyes.003.mp4,0.6777777777777777
openness,iJGHwoJKEpA.003.mp4,0.33333333333333337
openness,mXaI17Dx7u0.000.mp4,0.5555555555555556
openness,F0kidNe_RSo.002.mp4,0.6444444444444444
openness,kDXYolv-8p8.003.mp4,0.7444444444444444
openness,l-WgXcGLdZk.003.mp4,0.7555555555555554
openness,yOzHZOg95Ug.004.mp4,0.15555555555555559
openness,t899haDGi38.005.mp4,0.6777777777777777
openness,m4-vvEeWP8s.002.mp4,0.7333333333333333
openness,Cvuu76B-bxA.002.mp4,0.45555555555555555
openness,84emxO86qa8.005.mp4,0.922222222222222
openness,FlAGm93fJa0.004.mp4,0.3
openness,E3z1D7CKoOA.003.mp4,0.4666666666666667
openness,0ObEtA6Q8vU.005.mp4,0.6222222222222222
openness,NG8qWulkRM4.002.mp4,0.34444444444444444
openness,g1TMjzZH8bw.004.mp4,0.2777777777777778
openness,k2buv6xZ4_o.005.mp4,0.5
openness,cvHqtadNJDo.000.mp4,0.6444444444444444
openness,rTG9gtci67c.005.mp4,0.711111111111111
openness,taSAaWKcmTw.002.mp4,0.6666666666666666
openness,lCWWjATDrRM.003.mp4,0.7777777777777777
openness,TNtcyfM9jak.002.mp4,0.4666666666666667
openness,jxoOEkSq0uM.001.mp4,0.6555555555555556
openness,YZp79VcnY0w.004.mp4,0.45555555555555555
openness,a84s1DYag-I.001.mp4,0.5333333333333333
openness,2kqPuht5jTg.002.mp4,0.6666666666666666
openness,4lH5nLSwmoM.003.mp4,0.5666666666666667
openness,5Mc-mjLvvGU.000.mp4,0.5333333333333333
openness,KD9rExmTXcE.005.mp4,0.6222222222222222
openness,kN9cs2nFhM4.004.mp4,0.5666666666666667
openness,Cl5jhuLQ9Dg.005.mp4,0.7888888888888888
openness,tvKUJujTUEo.001.mp4,0.5666666666666667
openness,PWAe9M2SxT8.004.mp4,0.4666666666666667
openness,CUiG7UZ9A3k.002.mp4,0.5666666666666667
openness,Zvdh8ym1Yrg.003.mp4,0.7
openness,EgolOPjkkg8.004.mp4,0.41111111111111115
openness,h9jIdLBaMEo.000.mp4,0.8333333333333333
openness,MrYEK0nvnAo.003.mp4,0.6777777777777777
openness,U9NlCSah83U.001.mp4,0.5777777777777777
openness,YzcZY1mUZfc.003.mp4,0.7444444444444444
openness,xmD4FKMq2rk.001.mp4,0.5
openness,r2BoxB3kgYk.000.mp4,0.5666666666666667
openness,LKqO2BhfAvM.002.mp4,0.3777777777777778
openness,-utrsarZeIY.001.mp4,0.6222222222222222
openness,176vWywoq9E.000.mp4,0.5888888888888889
openness,TTx4lC7LLcI.001.mp4,0.5444444444444444
openness,sntohi33U5s.004.mp4,0.7333333333333333
openness,VuadgOz6T7s.002.mp4,0.16666666666666669
openness,bLOSPQ8MAC8.004.mp4,0.41111111111111115
openness,fbjDmltKVOM.000.mp4,0.6222222222222222
openness,jpyU48DzGTY.005.mp4,0.33333333333333337
openness,vHc0pnY9BoI.002.mp4,0.7
openness,PuVy3akfzNI.000.mp4,0.4222222222222222
openness,IveGfOJ86wY.004.mp4,0.4888888888888889
openness,Rw_ZLT9vZTI.003.mp4,0.6
openness,nfN9qJSVank.005.mp4,0.5555555555555556
openness,lLObIVKYDUI.004.mp4,0.3555555555555556
openness,CV930dFsubs.003.mp4,0.5555555555555556
openness,3HA2W1s4oP8.001.mp4,0.38888888888888895
openness,-zNyDPzId4E.001.mp4,0.5222222222222223
openness,SYlV95nPTPs.001.mp4,0.3666666666666667
openness,sf29orxf4X0.002.mp4,0.4666666666666667
openness,13XlKeC_p3U.000.mp4,0.8333333333333333
openness,K-iwJMxjyx4.003.mp4,0.5555555555555556
openness,GMwEmLo-gfc.002.mp4,0.7
openness,XvV4YdhpC2w.002.mp4,0.5444444444444444
openness,cQRFb-xa4Vc.002.mp4,0.3111111111111111
openness,CRLsCyMfskE.003.mp4,0.6666666666666666
openness,6LKbPUX03sY.003.mp4,0.6333333333333333
openness,0uCqd5hZcyI.000.mp4,0.5444444444444444
openness,7Y4cUPFEt-4.005.mp4,0.7333333333333333
openness,WATt9OOVZh8.001.mp4,0.7444444444444444
openness,--Ymqszjv54.003.mp4,0.4666666666666667
openness,sTUJhj154Sc.002.mp4,0.5222222222222223
openness,gipWTZy9mjI.000.mp4,0.3666666666666667
openness,x57nEfACdXA.001.mp4,0.7
openness,_GFregyrwfo.005.mp4,0.6222222222222222
openness,jvHDFrgu9PA.005.mp4,0.888888888888889
openness,rGNeR3p1jKU.001.mp4,0.41111111111111115
openness,eXtskPoi58A.003.mp4,0.3111111111111111
openness,VZ6jhnbk-5g.001.mp4,0.6555555555555556
openness,WTzDOt2GO1M.002.mp4,0.41111111111111115
openness,n5Jeeqfj2_U.005.mp4,0.6888888888888889
openness,CpmR-91GxmY.000.mp4,0.7444444444444444
openness,b39BQbVhOAg.005.mp4,0.7999999999999999
openness,9Crw2RtrBcY.002.mp4,0.7333333333333333
openness,sPMNhG1Sehc.004.mp4,0.6
openness,9sfpnlBRCl0.000.mp4,0.5555555555555556
openness,PYYC0Jiwfdg.004.mp4,0.8333333333333333
openness,7UQt8QB3cQY.002.mp4,0.34444444444444444
openness,IveGfOJ86wY.000.mp4,0.5666666666666667
openness,iOv0_RdVPCM.000.mp4,0.6555555555555556
openness,SR1Q5M2urxY.003.mp4,0.7666666666666666
openness,cxJ0u6r0-pU.003.mp4,0.5555555555555556
openness,C_NtwmmF2Ys.003.mp4,0.23333333333333334
openness,6NHEp_CF2jE.000.mp4,0.7999999999999999
openness,lvae9lRUugE.003.mp4,0.5555555555555556
openness,AvuWv3LLmrA.005.mp4,0.5888888888888889
openness,V9aMA9YLa2k.001.mp4,0.5777777777777777
openness,DTZeyoKUPx4.003.mp4,0.26666666666666666
openness,W0FCCk0a0tg.003.mp4,0.26666666666666666
openness,v0jtovM6Ajg.003.mp4,0.6555555555555556
openness,6ePyEPQp77Q.004.mp4,0.5666666666666667
openness,1izSTcQI7H4.000.mp4,0.5333333333333333
openness,ztyBhnjtrz0.003.mp4,0.5
openness,hZIGQXercNA.001.mp4,0.6222222222222222
openness,PoF3lxFDggQ.000.mp4,0.5444444444444444
openness,AuaQ0rtedRk.001.mp4,0.5
openness,PoF3lxFDggQ.005.mp4,0.6333333333333333
openness,35-2f1y0guA.000.mp4,0.7444444444444444
openness,0ObEtA6Q8vU.003.mp4,0.611111111111111
openness,sNPK8f4FSfo.001.mp4,0.7999999999999999
openness,wm94g-5Cg5s.002.mp4,0.5444444444444444
openness,l1V-DuJ-WgU.002.mp4,0.41111111111111115
openness,dRP8ZaAryro.003.mp4,0.7444444444444444
openness,3S72dDIm1fM.001.mp4,0.6333333333333333
openness,wDvZdcb00Bg.002.mp4,0.5
openness,Etw3iulV5Eg.003.mp4,0.7
openness,gOS-CneQsxI.003.mp4,0.7222222222222221
openness,OZaP2T74bLI.004.mp4,0.7999999999999999
openness,7nhJXn9PI0I.004.mp4,0.6777777777777777
openness,osqQpQsJNPQ.001.mp4,0.6444444444444444
openness,shAhNNV-zHA.005.mp4,0.6444444444444444
openness,Or2_bP4lWYI.005.mp4,0.7666666666666666
openness,3AyjQQYmqU4.001.mp4,0.5666666666666667
openness,oHudDVcT5Lg.002.mp4,0.8333333333333333
openness,Rwsss8y1bf0.002.mp4,0.811111111111111
openness,90p68AEmNMA.000.mp4,0.3666666666666667
openness,pzG2VeUbefw.005.mp4,0.8222222222222221
openness,cBR5cDwwdno.004.mp4,0.9111111111111111
openness,bZAKBS9q0ZI.002.mp4,0.7
openness,65xWDhgq1OE.004.mp4,0.8555555555555554
openness,mlsiYewUwO0.005.mp4,0.6444444444444444
openness,Bije9nsMl7M.003.mp4,0.611111111111111
openness,g_UeE-1ghtQ.001.mp4,0.711111111111111
openness,X9AEEGzWSU8.001.mp4,0.5888888888888889
openness,yFZ3eUD6Pqs.003.mp4,0.38888888888888895
openness,DCROfrHI1MU.001.mp4,0.5777777777777777
openness,cOirMOCpdo8.001.mp4,0.28888888888888886
openness,EA8BEYAZqAA.001.mp4,0.811111111111111
openness,0RLFM1ehSFM.000.mp4,0.5888888888888889
openness,wr4dP9MuHME.004.mp4,0.7333333333333333
openness,YLKPVl-M3Ck.000.mp4,0.6444444444444444
openness,3df_Uk9EmwU.000.mp4,0.3
openness,KJ643kfjqLY.003.mp4,0.6666666666666666
openness,ZT7cEiaYGp8.000.mp4,0.7444444444444444
openness,Os7L5C-i9Fw.004.mp4,0.4
openness,Qu81v9Aybv4.004.mp4,0.811111111111111
openness,X5aKCrWf6a4.003.mp4,0.6222222222222222
openness,8RVJqjILSD0.000.mp4,0.3666666666666667
openness,f7E26XfU8rw.005.mp4,0.6777777777777777
openness,4vJ69g7gAH4.001.mp4,0.5444444444444444
openness,oqXx6ipHfUE.005.mp4,0.611111111111111
openness,AFtQfwBA_gI.000.mp4,0.5888888888888889
openness,nghDz0el8iI.001.mp4,0.888888888888889
openness,grhDDOLsBho.002.mp4,0.5333333333333333
openness,HT_8WpgGqjk.003.mp4,0.7999999999999999
openness,sOkGz6gEmGk.001.mp4,0.4777777777777778
openness,wuhoIm_jPc0.002.mp4,0.4666666666666667
openness,OTXGM3Guxy4.003.mp4,0.4888888888888889
openness,gAWA-fcIa_M.003.mp4,0.3777777777777778
openness,Znixev2a1AI.001.mp4,0.6666666666666666
openness,z_W8_j7CB2A.001.mp4,0.3111111111111111
openness,qtB-CogljAo.002.mp4,0.5888888888888889
openness,IlbODduDCb4.002.mp4,0.4
openness,ZeGT9pSG734.002.mp4,0.6
openness,BJpWi1qGp1A.000.mp4,0.5555555555555556
openness,Qz_cjgCtDcM.003.mp4,0.6
openness,nCc8XfmSvf8.001.mp4,0.6222222222222222
openness,Q4z4GRUtccE.000.mp4,0.4
openness,b6eoqD1J_qU.004.mp4,0.7888888888888888
openness,JciLbidX1Q8.003.mp4,0.7999999999999999
openness,Rops7WYMCCY.003.mp4,0.45555555555555555
openness,Q6We7dJplls.005.mp4,0.5666666666666667
openness,B77ZCcCMrkM.004.mp4,0.7888888888888888
openness,OTXGM3Guxy4.000.mp4,0.611111111111111
openness,2AYq7CdNXNo.000.mp4,0.5666666666666667
openness,3DURnr95fMg.000.mp4,0.5777777777777777
openness,AP0aklGHino.003.mp4,0.33333333333333337
openness,ZRrduU1CXqU.004.mp4,0.45555555555555555
openness,LGgx7RVdL2Y.002.mp4,0.25555555555555554
openness,-aU2FN5pkWA.001.mp4,0.7333333333333333
openness,yBlPsPBRv5E.001.mp4,0.41111111111111115
openness,QiPb8vlGDFo.002.mp4,0.4444444444444445
openness,VugKq4gOi50.004.mp4,0.6222222222222222
openness,nDsTSmE73M0.005.mp4,0.5777777777777777
openness,eFzN_frNW8g.003.mp4,0.3
openness,5BPGRteF64Y.005.mp4,0.5222222222222223
openness,mflgXFsGU9w.000.mp4,0.4888888888888889
openness,KXUERmhPyr8.002.mp4,0.5444444444444444
openness,5Eez38v8TuU.003.mp4,0.4
openness,KB09jENVJ_0.004.mp4,0.6777777777777777
openness,mkJjaOADfj4.003.mp4,0.7666666666666666
openness,MK7KveAeb6Y.004.mp4,0.5666666666666667
openness,84emxO86qa8.001.mp4,0.811111111111111
openness,YJ5CINQ8v_E.001.mp4,0.6333333333333333
openness,Bo-mrL28d8M.004.mp4,0.41111111111111115
openness,LeQKH1vAVpg.001.mp4,0.4888888888888889
openness,xotlPVnG05U.000.mp4,0.6222222222222222
openness,t30ERiF6b50.000.mp4,0.7555555555555554
openness,300gK3CnzW0.004.mp4,0.4666666666666667
openness,DVh_7dO2cWY.005.mp4,0.7222222222222221
openness,cgp1OzTOq1o.004.mp4,0.7
openness,aPTNxA43WHY.000.mp4,0.811111111111111
openness,Vy-Lr_iM5qo.000.mp4,0.7333333333333333
openness,0gv5Z0qt2jc.005.mp4,0.3666666666666667
openness,K9ZTOb6PbfQ.000.mp4,0.6
openness,H6yu96w7tUc.005.mp4,0.45555555555555555
openness,UtVo107m5lg.002.mp4,0.5666666666666667
openness,4TpJ1FT2w6Y.001.mp4,0.6555555555555556
openness,13KtmgntgQw.002.mp4,0.7333333333333333
